boq_name,brand,catalogue_code_dynamic,catalogue_series_dynamic,category,color,countries,default_image,dimensions,hsn_code,id,images,is_preferred,item_class,item_name,item_style,item_type,length1,lwhd_metric,sku_id,sku_name,space_tag,specifications,status,sub_category,t_metric,template_id,template_name,theme,thickness,type,unit,vendor_brand_dynamic,width,model_3d,material_dynamic,us_dimensions,us_specifications,Selling Price
PLANK CARPET,Magnifyde,5096,Midland,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/507b6a40-2285-4ea8-a785-d4f85a4e3b21,1000mm (L) x 250mm (W) x 5.5mm (T),57023110,b025fac4-4ac8-4828-9007-90ea3a5bf349,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-700583,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde PLANK CARPET 5096 Midland 1000mm (L) x 250mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 
 Backing: PVC+ Glass Fibre
 
 
 
 Tile Size: 100 x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,250,,,,,131
PLANK CARPET,Magnifyde,5095,Midland,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/d8343ce1-f5d7-4dc1-b8fb-5d395a45d79b,1000mm (L) x 250mm (W) x 5.5mm (T),57023110,73cd3c3b-de64-4ad8-a002-1a067ad214f5,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-563678,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde PLANK CARPET 5095 Midland 1000mm (L) x 250mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 
 Backing: PVC+ Glass Fibre
 
 
 
 Tile Size: 100 x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,250,,,,,131
PLANK CARPET,Magnifyde,5094,Midland,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/a167b416-2473-442e-a7b8-61fe6cf4f175,1000mm (L) x 250mm (W) x 5.5mm (T),57023110,f7e894d1-36f0-4299-adcc-057c59683701,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-424889,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde PLANK CARPET 5094 Midland 1000mm (L) x 250mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 
 Backing: PVC+ Glass Fibre
 
 
 
 Tile Size: 100 x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,250,,,,,131
PLANK CARPET,Magnifyde,5093,Midland,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/44724d55-1d7d-441b-8989-d1e5c5d0d683,1000mm (L) x 250mm (W) x 5.5mm (T),57023110,9d2fff43-e3e5-478c-893e-62851f02a477,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-836374,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde PLANK CARPET 5093 Midland 1000mm (L) x 250mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 
 Backing: PVC+ Glass Fibre
 
 
 
 Tile Size: 100 x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,250,,,,,131
TILE CARPET,Magnifyde,ST 7106,Mercury,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/96546156-dfdf-4602-9be1-bd9ee736f6b8,500mm (L) x 500mm (W) x 5.5mm (T),57023110,47b5688e-4983-4ace-8d21-8d3826d35e3e,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-748199,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET ST 7106 Mercury 500mm (L) x 500mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 Backing: Ecoback+Glass Fibre
 
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,500,,,,,131
TILE CARPET,Magnifyde,ST 7105,Mercury,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/9e47f8d2-0c52-48f4-951b-8bbb921cbc8c,500mm (L) x 500mm (W) x 5.5mm (T),57023110,7946c41a-df63-4465-a36a-5ab44179fa6f,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-936183,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET ST 7105 Mercury 500mm (L) x 500mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 Backing: Ecoback+Glass Fibre
 
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,500,,,,,131
TILE CARPET,Magnifyde,ST 7104,Mercury,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/a8d34fab-1e10-4624-ba23-bb52c845f82e,500mm (L) x 500mm (W) x 5.5mm (T),57023110,648a1681-faf7-4969-9204-74d98594205a,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-105706,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET ST 7104 Mercury 500mm (L) x 500mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 Backing: Ecoback+Glass Fibre
 
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,500,,,,,131
TILE CARPET,Magnifyde,ST 7103,Mercury,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/608587e8-4e5b-490b-8c1f-e56df045b625,500mm (L) x 500mm (W) x 5.5mm (T),57023110,0402d47e-4498-4648-b58b-281cdd0ceb66,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-408466,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET ST 7103 Mercury 500mm (L) x 500mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 Backing: Ecoback+Glass Fibre
 
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,500,,,,,131
TILE CARPET,Magnifyde,ST 7102,Mercury,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/9ed8eb2d-3afd-4f44-87a6-b20d96be680c,500mm (L) x 500mm (W) x 5.5mm (T),57023110,5e8cbea8-6726-4a4a-98a3-1bbc4c024d58,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-951766,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET ST 7102 Mercury 500mm (L) x 500mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 Backing: Ecoback+Glass Fibre
 
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,500,,,,,131
TILE CARPET,Magnifyde,ST 7101,Mercury,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/93bc51ff-1d99-405c-ab21-751748ae0008,500mm (L) x 500mm (W) x 5.5mm (T),57023110,75d26cee-9951-46b6-9e00-b1e669f7c5b0,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-637233,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET ST 7101 Mercury 500mm (L) x 500mm (W) x 5.5mm (T),,"Fiber: Nylon 
 
 
 
 Gauge: 1/12” 
 
 
 
 Stitches: 8 per inch
 
 
 
 Pile Weight: 22 OZ/yd2
 
 
 
 Thickness: 5.5mm ± 0.5mm
 
 
 
 Tufted Pile GSM: 750GSM
 
 Backing: Ecoback+Glass Fibre
 
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5.5,Nylon,SQFT,,500,,,,,131
TILE CARPET,Magnifyde,KY 909,Keystone,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/e943e1a0-98dc-4b57-862c-d2d7656c28fe,500mm (L) x 500mm (W) x 10mm (T),57023110,4287a9f4-29c3-4b96-b27e-17a3e83293d9,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-150988,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET KY 909 Keystone 500mm (L) x 500mm (W) x 10mm (T),,"Fiber: Nylon 
 
 
 Gauge: 1/12” 
 
 
 Stitches: 8 per inch
 
 
 Pile Weight: 22 OZ/yd2
 
 
 Thickness: 10.0mm ± 0.5mm
 
 
 Tufted Pile GSM: 900 GSM
 
 Backing: PVC+Glass Fibre
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,10,Nylon,SQFT,,500,,,,,185
TILE CARPET,Magnifyde,KY 907,Keystone,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/70adbf9b-1ed4-420a-91d5-4d2169dd4e9e,500mm (L) x 500mm (W) x 10mm (T),57023110,dcc0eb59-7ba7-419c-a21d-b10ddb557877,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-443396,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET KY 907 Keystone 500mm (L) x 500mm (W) x 10mm (T),,"Fiber: Nylon 
 
 
 Gauge: 1/12” 
 
 
 Stitches: 8 per inch
 
 
 Pile Weight: 22 OZ/yd2
 
 
 Thickness: 10.0mm ± 0.5mm
 
 
 Tufted Pile GSM: 900 GSM
 
 Backing: PVC+Glass Fibre
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,10,Nylon,SQFT,,500,,,,,185
TILE CARPET,Magnifyde,KY 905,Keystone,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/ee1edab2-8b45-4947-8a20-29d84f1f7029,500mm (L) x 500mm (W) x 10mm (T),57023110,daa73417-f2f1-4363-804d-b85be046ad13,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-775474,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET KY 905 Keystone 500mm (L) x 500mm (W) x 10mm (T),,"Fiber: Nylon 
 
 
 Gauge: 1/12” 
 
 
 Stitches: 8 per inch
 
 
 Pile Weight: 22 OZ/yd2
 
 
 Thickness: 10.0mm ± 0.5mm
 
 
 Tufted Pile GSM: 900 GSM
 
 Backing: PVC+Glass Fibre
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,10,Nylon,SQFT,,500,,,,,185
TILE CARPET,Magnifyde,KY 903,Keystone,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/be846547-da3c-4c24-abf5-1d4b7bf26411,500mm (L) x 500mm (W) x 10mm (T),57023110,f8b99e74-08b5-468d-a275-c3a54ffb7aff,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-966594,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET KY 903 Keystone 500mm (L) x 500mm (W) x 10mm (T),,"Fiber: Nylon 
 
 
 Gauge: 1/12” 
 
 
 Stitches: 8 per inch
 
 
 Pile Weight: 22 OZ/yd2
 
 
 Thickness: 10.0mm ± 0.5mm
 
 
 Tufted Pile GSM: 900 GSM
 
 Backing: PVC+Glass Fibre
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,10,Nylon,SQFT,,500,,,,,185
TILE CARPET,Magnifyde,KY 902,Keystone,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/82115fe3-14bc-4d21-9ffa-a48c1b724118,500mm (L) x 500mm (W) x 10mm (T),57023110,cfcecf40-0d30-4aa2-bcc8-6584f6a4657c,,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-880764,FLOORING TEXTILE FLOORING CARPET Nylon Magnifyde TILE CARPET KY 902 Keystone 500mm (L) x 500mm (W) x 10mm (T),,"Fiber: Nylon 
 
 
 Gauge: 1/12” 
 
 
 Stitches: 8 per inch
 
 
 Pile Weight: 22 OZ/yd2
 
 
 Thickness: 10.0mm ± 0.5mm
 
 
 Tufted Pile GSM: 900 GSM
 
 Backing: PVC+Glass Fibre
 
 
 Tile Size: 50 x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,10,Nylon,SQFT,,500,,,,,185
PLANK CARPET,Vox,Materic Heritage MH801,Loom Culture,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/3178d504-63d7-4dfc-a47a-5ac3c2be83ad,1000mm (L) x 250mm (W) x 6.5mm (T),57023110,3c3ab243-6971-42e9-86b6-a27918ffda46,"https://s3-dms-prod.flipspaces.app/03a22cf1-49de-4b8c-8082-ebcc5156688e,https://s3-dms-prod.flipspaces.app/a0c28747-e289-4cf9-92c8-77d022b37dde",TRUE,P2,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-654235,FLOORING TEXTILE FLOORING CARPET Nylon Vox PLANK CARPET Materic Heritage MH801 Loom Culture 1000mm (L) x 250mm (W) x 6.5mm (T),,"Construction: Multi-level Loop 
 
 
 
 
 Fiber: Nylon 
 
 
 
 
 Gauge: 1/10” 
 
 
 
 
 Stitches: 11 per inch
 
 
 
 
 Tufted Pile GSM: 750 GSM
 
 
 
 
 Average Pile Height: 4.0mm ± 0.5mm
 
 
 
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 Tile Size: 25 x 100 cm
 
 
 
 
 Area Of Use: Commercial - Heavy Duty 
 
 
 
 
 Anti-microbial: Ultra Fresh (Available)
 
 
 
 
 Flammability: ASTM E 648 Class I, GB8624-2012 B1(C)
 
 
 
 
 Smoke Density: ASTM E662≤450
 
 
 
 
 Static Propensity: AATCC-134 ≤ 3.5kV, GB/T 18044-2008
 
 
 
 
 --Installation Method
 
 
 
 
 ++Ashlar
 
 
 
 
 ++Herringbone",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,6.5,Nylon,SQFT,,250,,,,,300
PLANK CARPET,Vox,Materic Heritage MH800,Loom Culture,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/a2dc56b7-e6d2-457e-b615-d269e60184ef,1000mm (L) x 250mm (W) x 6.5mm (T),57023110,70eae791-66b2-4660-b323-a9a0e966414e,"https://s3-dms-prod.flipspaces.app/373fd257-72fe-4db3-82db-133a14895999,https://s3-dms-prod.flipspaces.app/0c527e22-932a-4d67-92ec-c6f60c407856",TRUE,P2,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-450248,FLOORING TEXTILE FLOORING CARPET Nylon Vox PLANK CARPET Materic Heritage MH800 Loom Culture 1000mm (L) x 250mm (W) x 6.5mm (T),,"Construction: Multi-level Loop 
 
 
 
 
 Fiber: Nylon 
 
 
 
 
 Gauge: 1/10” 
 
 
 
 
 Stitches: 11 per inch
 
 
 
 
 Tufted Pile GSM: 750 GSM
 
 
 
 
 Average Pile Height: 4.0mm ± 0.5mm
 
 
 
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 Tile Size: 25 x 100 cm
 
 
 
 
 Area Of Use: Commercial - Heavy Duty 
 
 
 
 
 Anti-microbial: Ultra Fresh (Available)
 
 
 
 
 Flammability: ASTM E 648 Class I, GB8624-2012 B1(C)
 
 
 
 
 Smoke Density: ASTM E662≤450
 
 
 
 
 Static Propensity: AATCC-134 ≤ 3.5kV, GB/T 18044-2008
 
 
 
 
 --Installation Method
 
 
 
 
 ++Ashlar
 
 
 
 
 ++Herringbone",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,6.5,Nylon,SQFT,,250,,,,,300
PLANK CARPET,Vox,Materic Heritage MH701,Loom Culture,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/9f82c50a-36e1-4002-bb2d-b8beeda2d077,1000mm (L) x 250mm (W) x 6.5mm (T),57023110,e98daf26-8c46-42af-a2c4-3472846fed0c,"https://s3-dms-prod.flipspaces.app/1cb604d1-dcef-48d0-a4a2-0e91991e34ac,https://s3-dms-prod.flipspaces.app/aa1c11ea-b40b-44d5-82e6-496b15cc0072",TRUE,P2,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-167641,FLOORING TEXTILE FLOORING CARPET Nylon Vox PLANK CARPET Materic Heritage MH701 Loom Culture 1000mm (L) x 250mm (W) x 6.5mm (T),,"Construction: Multi-level Loop 
 
 
 
 
 Fiber: Nylon 
 
 
 
 
 Gauge: 1/10” 
 
 
 
 
 Stitches: 11 per inch
 
 
 
 
 Tufted Pile GSM: 750 GSM
 
 
 
 
 Average Pile Height: 4.0mm ± 0.5mm
 
 
 
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 Tile Size: 25 x 100 cm
 
 
 
 
 Area Of Use: Commercial - Heavy Duty 
 
 
 
 
 Anti-microbial: Ultra Fresh (Available)
 
 
 
 
 Flammability: ASTM E 648 Class I, GB8624-2012 B1(C)
 
 
 
 
 Smoke Density: ASTM E662≤450
 
 
 
 
 Static Propensity: AATCC-134 ≤ 3.5kV, GB/T 18044-2008
 
 
 
 
 --Installation Method
 
 
 
 
 ++Ashlar
 
 
 
 
 ++Herringbone",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,6.5,Nylon,SQFT,,250,,,,,300
PLANK CARPET,Vox,Materic Heritage MH700,Loom Culture,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/10a0f802-7d47-4250-bb2c-8bc95e4d221e,1000mm (L) x 250mm (W) x 6.5mm (T),57023110,ae1886ff-6342-45f6-92f4-c5f242ef8cbb,"https://s3-dms-prod.flipspaces.app/dd91d749-987a-4562-84ae-3e1a7fadf093,https://s3-dms-prod.flipspaces.app/4245b4f5-52db-46ff-8e07-5dd9414bb13b",TRUE,P2,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-705715,FLOORING TEXTILE FLOORING CARPET Nylon Vox PLANK CARPET Materic Heritage MH700 Loom Culture 1000mm (L) x 250mm (W) x 6.5mm (T),,"Construction: Multi-level Loop 
 
 
 
 
 Fiber: Nylon 
 
 
 
 
 Gauge: 1/10” 
 
 
 
 
 Stitches: 11 per inch
 
 
 
 
 Tufted Pile GSM: 750 GSM
 
 
 
 
 Average Pile Height: 4.0mm ± 0.5mm
 
 
 
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 Tile Size: 25 x 100 cm
 
 
 
 
 Area Of Use: Commercial - Heavy Duty 
 
 
 
 
 Anti-microbial: Ultra Fresh (Available)
 
 
 
 
 Flammability: ASTM E 648 Class I, GB8624-2012 B1(C)
 
 
 
 
 Smoke Density: ASTM E662≤450
 
 
 
 
 Static Propensity: AATCC-134 ≤ 3.5kV, GB/T 18044-2008
 
 
 
 
 --Installation Method
 
 
 
 
 ++Ashlar
 
 
 
 
 ++Herringbone",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,6.5,Nylon,SQFT,,250,,,,,300
PLANK CARPET,Vox,Materic Heritage MH601,Loom Culture,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/1738abf1-6e4e-43a7-aaf3-239f8eb3de8c,1000mm (L) x 250mm (W) x 6.5mm (T),57023110,29eb34e1-0636-40b2-b207-118921b117ef,"https://s3-dms-prod.flipspaces.app/43426bd0-2f75-4648-aad9-b2115f0147b8,https://s3-dms-prod.flipspaces.app/d854ec50-2c41-4c9a-a8c7-8405876f6030",TRUE,P2,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-812842,FLOORING TEXTILE FLOORING CARPET Nylon Vox PLANK CARPET Materic Heritage MH601 Loom Culture 1000mm (L) x 250mm (W) x 6.5mm (T),,"Construction: Multi-level Loop 
 
 
 
 
 Fiber: Nylon 
 
 
 
 
 Gauge: 1/10” 
 
 
 
 
 Stitches: 11 per inch
 
 
 
 
 Tufted Pile GSM: 750 GSM
 
 
 
 
 Average Pile Height: 4.0mm ± 0.5mm
 
 
 
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 Tile Size: 25 x 100 cm
 
 
 
 
 Area Of Use: Commercial - Heavy Duty 
 
 
 
 
 Anti-microbial: Ultra Fresh (Available)
 
 
 
 
 Flammability: ASTM E 648 Class I, GB8624-2012 B1(C)
 
 
 
 
 Smoke Density: ASTM E662≤450
 
 
 
 
 Static Propensity: AATCC-134 ≤ 3.5kV, GB/T 18044-2008
 
 
 
 
 --Installation Method
 
 
 
 
 ++Ashlar
 
 
 
 
 ++Herringbone",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,6.5,Nylon,SQFT,,250,,,,,300
PLANK CARPET,Vox,Materic Heritage MH600,Loom Culture,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/0ac65c0f-b5bf-4770-8c00-0fd5d4a9d546,1000mm (L) x 250mm (W) x 6.5mm (T),57023110,67d6ddf6-1523-4583-aeea-2d8d634321de,"https://s3-dms-prod.flipspaces.app/204a1bbd-1a13-4ba5-a5f7-515b4978161c,https://s3-dms-prod.flipspaces.app/7da4808b-0e1b-46bc-9106-3af5b391b656",TRUE,P2,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-847262,FLOORING TEXTILE FLOORING CARPET Nylon Vox PLANK CARPET Materic Heritage MH600 Loom Culture 1000mm (L) x 250mm (W) x 6.5mm (T),,"Construction: Multi-level Loop 
 
 
 
 
 Fiber: Nylon 
 
 
 
 
 Gauge: 1/10” 
 
 
 
 
 Stitches: 11 per inch
 
 
 
 
 Tufted Pile GSM: 750 GSM
 
 
 
 
 Average Pile Height: 4.0mm ± 0.5mm
 
 
 
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 Tile Size: 25 x 100 cm
 
 
 
 
 Area Of Use: Commercial - Heavy Duty 
 
 
 
 
 Anti-microbial: Ultra Fresh (Available)
 
 
 
 
 Flammability: ASTM E 648 Class I, GB8624-2012 B1(C)
 
 
 
 
 Smoke Density: ASTM E662≤450
 
 
 
 
 Static Propensity: AATCC-134 ≤ 3.5kV, GB/T 18044-2008
 
 
 
 
 --Installation Method
 
 
 
 
 ++Ashlar
 
 
 
 
 ++Herringbone",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,6.5,Nylon,SQFT,,250,,,,,300
PLANK CARPET,Vox,Materic Heritage MH501,Loom Culture,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/addd0e65-caa5-4bb1-bec6-53e001bb316e,1000mm (L) x 250mm (W) x 6.5mm (T),57023110,b7deb771-079f-4b49-904f-6227fe9be8da,"https://s3-dms-prod.flipspaces.app/45ce3d92-0b99-43b5-a075-a2f85b6d8e94,https://s3-dms-prod.flipspaces.app/c4c526f0-b6e7-40df-9277-e576313b1447",TRUE,P2,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-791241,FLOORING TEXTILE FLOORING CARPET Nylon Vox PLANK CARPET Materic Heritage MH501 Loom Culture 1000mm (L) x 250mm (W) x 6.5mm (T),,"Construction: Multi-level Loop 
 
 
 
 
 Fiber: Nylon 
 
 
 
 
 Gauge: 1/10” 
 
 
 
 
 Stitches: 11 per inch
 
 
 
 
 Tufted Pile GSM: 750 GSM
 
 
 
 
 Average Pile Height: 4.0mm ± 0.5mm
 
 
 
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 Tile Size: 25 x 100 cm
 
 
 
 
 Area Of Use: Commercial - Heavy Duty 
 
 
 
 
 Anti-microbial: Ultra Fresh (Available)
 
 
 
 
 Flammability: ASTM E 648 Class I, GB8624-2012 B1(C)
 
 
 
 
 Smoke Density: ASTM E662≤450
 
 
 
 
 Static Propensity: AATCC-134 ≤ 3.5kV, GB/T 18044-2008
 
 
 
 
 --Installation Method
 
 
 
 
 ++Ashlar
 
 
 
 
 ++Herringbone",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,6.5,Nylon,SQFT,,250,,,,,300
